GO_ID,n_genes,n_edges,density,n_components,largest_component,avg_degree,clustering,is_clique
GO_0009313_P_oligosaccharide_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0005643_C_nuclear_pore,7,14,0.6666666666666666,1,7,4.0,0.7333333333333333,False
GO_0008889_F_glycerophosphodiester_phosphodiesterase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0034476_P_U5_snRNA_3_-end_processing,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0004737_F_pyruvate_decarboxylase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0031588_C_nucleotide-activated_protein_kinase_complex,5,10,1.0,1,5,4.0,1.0,True
GO_0030133_C_transport_vesicle,2,1,1.0,1,2,1.0,0.0,True
GO_0008897_F_holo-_acyl-carrier-protein_synthase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0034098_C_VCP-NPL4-UFD1_AAA_ATPase_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0045298_C_tubulin_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0001516_P_prostaglandin_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0006797_P_polyphosphate_metabolic_process,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0006071_P_glycerol_metabolic_process,8,6,0.21428571428571427,2,6,1.5,0.0,False
GO_0030570_F_pectate_lyase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0031647_P_regulation_of_protein_stability,2,1,1.0,1,2,1.0,0.0,True
GO_0004352_F_glutamate_dehydrogenase_NAD_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0043531_F_ADP_binding,5,4,0.4,2,3,1.6,0.6,False
GO_0000278_P_mitotic_cell_cycle,9,9,0.25,3,4,2.0,0.7037037037037037,False
GO_0004312_F_fatty_acid_synthase_activity,6,7,0.4666666666666667,2,4,2.3333333333333335,0.6666666666666666,False
GO_0045722_P_positive_regulation_of_gluconeogenesis,2,1,1.0,1,2,1.0,0.0,True
GO_1900376_P_regulation_of_secondary_metabolite_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0019388_P_galactose_catabolic_process,9,9,0.25,3,5,2.0,0.3888888888888889,False
GO_0000949_P_aromatic_amino_acid_family_catabolic_process_to_alcohol_via_Ehrlich_pathway,7,7,0.3333333333333333,2,5,2.0,0.619047619047619,False
GO_0050138_F_nicotinate_dehydrogenase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0044877_F_protein-containing_complex_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0006000_P_fructose_metabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0046898_P_response_to_cycloheximide,2,1,1.0,1,2,1.0,0.0,True
GO_0006886_P_intracellular_protein_transport,39,238,0.32118758434547906,1,39,12.205128205128204,0.645722888112743,False
GO_0034063_P_stress_granule_assembly,3,3,1.0,1,3,2.0,1.0,True
GO_0030473_P_nuclear_migration_along_microtubule,3,3,1.0,1,3,2.0,1.0,True
GO_1900182_P_positive_regulation_of_protein_localization_to_nucleus,2,1,1.0,1,2,1.0,0.0,True
GO_0000159_C_protein_phosphatase_type_2A_complex,6,14,0.9333333333333333,1,6,4.666666666666667,0.9333333333333332,False
GO_0005682_C_U5_snRNP,6,15,1.0,1,6,5.0,1.0,True
GO_0010230_P_alternative_respiration,2,1,1.0,1,2,1.0,0.0,True
GO_0006075_P_1-_3_-beta-D-glucan_biosynthetic_process,4,6,1.0,1,4,3.0,1.0,True
GO_1902358_P_sulfate_transmembrane_transport,2,1,1.0,1,2,1.0,0.0,True
GO_0000026_F_alpha-1_2-mannosyltransferase_activity,10,12,0.26666666666666666,2,8,2.4,0.4066666666666666,False
GO_0019154_F_glycolate_dehydrogenase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0008324_F_monoatomic_cation_transmembrane_transporter_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0019941_P_modification-dependent_protein_catabolic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0072380_C_TRC_complex,3,3,1.0,1,3,2.0,1.0,True
GO_0005048_F_signal_sequence_binding,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0004169_F_dolichyl-phosphate-mannose-protein_mannosyltransferase_activity,5,8,0.8,1,5,3.2,0.6666666666666666,False
GO_0006646_P_phosphatidylethanolamine_biosynthetic_process,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0005773_C_vacuole,2,1,1.0,1,2,1.0,0.0,True
GO_0006183_P_GTP_biosynthetic_process,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0034316_P_negative_regulation_of_Arp2_3_complex-mediated_actin_nucleation,2,1,1.0,1,2,1.0,0.0,True
GO_0019901_F_protein_kinase_binding,16,22,0.18333333333333332,3,7,2.75,0.5625,False
GO_0005662_C_DNA_replication_factor_A_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0051787_F_misfolded_protein_binding,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0006857_P_oligopeptide_transport,2,1,1.0,1,2,1.0,0.0,True
GO_0042128_P_nitrate_assimilation,15,63,0.6,1,15,8.4,0.7749802049802049,False
GO_0000814_C_ESCRT_II_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0000289_P_nuclear-transcribed_mRNA_poly_A_tail_shortening,5,7,0.7,1,5,2.8,0.7,False
GO_0015970_P_guanosine_tetraphosphate_biosynthetic_process,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0030621_F_U4_snRNA_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0071629_P_cytoplasm_protein_quality_control_by_the_ubiquitin-proteasome_system,2,1,1.0,1,2,1.0,0.0,True
GO_0004427_F_inorganic_diphosphate_phosphatase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0000710_P_meiotic_mismatch_repair,2,1,1.0,1,2,1.0,0.0,True
GO_0031589_P_cell-substrate_adhesion,4,4,0.6666666666666666,1,4,2.0,0.5833333333333333,False
GO_0061665_F_SUMO_ligase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0030674_F_protein-macromolecule_adaptor_activity,19,23,0.13450292397660818,4,6,2.4210526315789473,0.5473684210526315,False
GO_0001216_F_DNA-binding_transcription_activator_activity,23,82,0.3241106719367589,2,21,7.130434782608695,0.5362461210287297,False
GO_0006360_P_transcription_by_RNA_polymerase_I,2,1,1.0,1,2,1.0,0.0,True
GO_0071035_P_nuclear_polyadenylation-dependent_rRNA_catabolic_process,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0005801_C_cis-Golgi_network,4,3,0.5,1,4,1.5,0.0,False
GO_0090522_P_vesicle_tethering_involved_in_exocytosis,2,1,1.0,1,2,1.0,0.0,True
GO_0009092_P_homoserine_metabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_1903475_P_mitotic_actomyosin_contractile_ring_assembly,7,9,0.42857142857142855,1,7,2.5714285714285716,0.44761904761904764,False
GO_0002949_P_tRNA_threonylcarbamoyladenosine_modification,4,6,1.0,1,4,3.0,1.0,True
GO_0009056_P_catabolic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0016540_P_protein_autoprocessing,2,1,1.0,1,2,1.0,0.0,True
GO_0042907_F_xanthine_transmembrane_transporter_activity,8,7,0.25,2,4,1.75,0.0,False
GO_0009099_P_L-valine_biosynthetic_process,15,41,0.3904761904761905,2,9,5.466666666666667,0.8966666666666667,False
GO_1900428_P_regulation_of_filamentous_growth_of_a_population_of_unicellular_organisms,3,3,1.0,1,3,2.0,1.0,True
GO_0001664_F_G_protein-coupled_receptor_binding,2,1,1.0,1,2,1.0,0.0,True
GO_1901135_P_carbohydrate_derivative_metabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_1902201_P_negative_regulation_of_bacterial-type_flagellum-dependent_cell_motility,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0030011_P_maintenance_of_cell_polarity,7,10,0.47619047619047616,1,7,2.857142857142857,0.7142857142857143,False
GO_0015562_F_efflux_transmembrane_transporter_activity,9,23,0.6388888888888888,1,9,5.111111111111111,0.9187830687830688,False
GO_0008413_F_8-oxo-7_8-dihydroguanosine_triphosphate_pyrophosphatase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0004834_F_tryptophan_synthase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0006261_P_DNA-templated_DNA_replication,20,48,0.25263157894736843,2,10,4.8,0.7286904761904762,False
GO_0070180_F_large_ribosomal_subunit_rRNA_binding,10,12,0.26666666666666666,2,7,2.4,0.8,False
GO_0016559_P_peroxisome_fission,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0140497_C_mannan_polymerase_II_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0004852_F_uroporphyrinogen-III_synthase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0032168_C_hyphal_septin_ring,2,1,1.0,1,2,1.0,0.0,True
GO_0030125_C_clathrin_vesicle_coat,2,1,1.0,1,2,1.0,0.0,True
GO_0070966_P_nuclear-transcribed_mRNA_catabolic_process_no-go_decay,2,1,1.0,1,2,1.0,0.0,True
GO_0034198_P_cellular_response_to_amino_acid_starvation,6,4,0.26666666666666666,2,4,1.3333333333333333,0.0,False
GO_0009073_P_aromatic_amino_acid_family_biosynthetic_process,20,89,0.46842105263157896,2,13,8.9,0.948268398268398,False
GO_0035024_P_negative_regulation_of_Rho_protein_signal_transduction,2,1,1.0,1,2,1.0,0.0,True
GO_0006751_P_glutathione_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0046395_P_carboxylic_acid_catabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0006103_P_2-oxoglutarate_metabolic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0047804_F_cysteine-S-conjugate_beta-lyase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0051144_P_propanediol_catabolic_process,7,16,0.7619047619047619,1,7,4.571428571428571,0.7571428571428571,False
GO_0008097_F_5S_rRNA_binding,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0000706_P_meiotic_DNA_double-strand_break_processing,3,3,1.0,1,3,2.0,1.0,True
GO_0005960_C_glycine_cleavage_complex,7,8,0.38095238095238093,2,4,2.2857142857142856,0.9047619047619048,False
GO_0005085_F_guanyl-nucleotide_exchange_factor_activity,19,25,0.14619883040935672,4,7,2.6315789473684212,0.5894736842105263,False
GO_0042597_C_periplasmic_space,50,68,0.05551020408163265,5,32,2.72,0.17482539682539686,False
GO_0015935_C_small_ribosomal_subunit,10,42,0.9333333333333333,1,10,8.4,0.95,False
GO_0035870_F_dITP_diphosphatase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005504_F_fatty_acid_binding,5,4,0.4,2,3,1.6,0.6,False
GO_1900189_P_positive_regulation_of_cell_adhesion_involved_in_single-species_biofilm_formation,30,167,0.3839080459770115,1,30,11.133333333333333,0.6475027102813481,False
GO_0019363_P_pyridine_nucleotide_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0015648_F_lipid-linked_peptidoglycan_transporter_activity,4,4,0.6666666666666666,1,4,2.0,0.5833333333333333,False
GO_0006676_P_mannosyl_diphosphorylinositol_ceramide_metabolic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0016887_F_ATP_hydrolysis_activity,266,1259,0.0357213789189956,4,142,9.466165413533835,0.4369307639497583,False
GO_0071111_F_cyclic-guanylate-specific_phosphodiesterase_activity,6,9,0.6,1,6,3.0,0.9,False
GO_0004617_F_phosphoglycerate_dehydrogenase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005971_C_ribonucleoside-diphosphate_reductase_complex,5,3,0.3,2,3,1.2,0.0,False
GO_0004325_F_ferrochelatase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0043065_P_positive_regulation_of_apoptotic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0016779_F_nucleotidyltransferase_activity,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0071528_P_tRNA_re-export_from_nucleus,3,3,1.0,1,3,2.0,1.0,True
GO_0006656_P_phosphatidylcholine_biosynthetic_process,4,6,1.0,1,4,3.0,1.0,True
GO_0008752_F_FMN_reductase_NAD_P_H_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0006289_P_nucleotide-excision_repair,18,37,0.24183006535947713,2,12,4.111111111111111,0.6515873015873017,False
GO_0006189_P_de_novo_IMP_biosynthetic_process,21,108,0.5142857142857142,2,14,10.285714285714286,0.9780219780219781,False
GO_0045046_P_protein_import_into_peroxisome_membrane,2,1,1.0,1,2,1.0,0.0,True
GO_0017004_P_cytochrome_complex_assembly,12,30,0.45454545454545453,2,7,5.0,0.9583333333333334,False
GO_0000731_P_DNA_synthesis_involved_in_DNA_repair,2,1,1.0,1,2,1.0,0.0,True
GO_1903342_P_negative_regulation_of_meiotic_DNA_double-strand_break_formation,2,1,1.0,1,2,1.0,0.0,True
GO_0089713_C_Cbf1-Met4-Met28_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0070916_C_inositol_phosphoceramide_synthase_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0052655_F_L-valine-2-oxoglutarate_transaminase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0071507_P_pheromone_response_MAPK_cascade,2,1,1.0,1,2,1.0,0.0,True
GO_0006270_P_DNA_replication_initiation,18,69,0.45098039215686275,2,12,7.666666666666667,0.897979797979798,False
GO_0030148_P_sphingolipid_biosynthetic_process,7,6,0.2857142857142857,2,5,1.7142857142857142,0.3333333333333333,False
GO_0016075_P_rRNA_catabolic_process,4,2,0.3333333333333333,2,2,1.0,0.0,False
GO_0000472_P_endonucleolytic_cleavage_to_generate_mature_5_-end_of_SSU-rRNA_from_SSU-rRNA_5.8S_rRNA_LSU-rRNA_,13,73,0.9358974358974359,1,13,11.23076923076923,0.959207459207459,False
GO_0006046_P_N-acetylglucosamine_catabolic_process,5,4,0.4,2,3,1.6,0.6,False
GO_0008574_F_plus-end-directed_microtubule_motor_activity,4,6,1.0,1,4,3.0,1.0,True
GO_0005686_C_U2_snRNP,4,6,1.0,1,4,3.0,1.0,True
GO_0043614_C_multi-eIF_complex,8,28,1.0,1,8,7.0,1.0,True
GO_0071949_F_FAD_binding,15,11,0.10476190476190476,6,3,1.4666666666666666,0.4,False
GO_0008808_F_cardiolipin_synthase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0006013_P_mannose_metabolic_process,3,3,1.0,1,3,2.0,1.0,True
GO_0033617_P_mitochondrial_cytochrome_c_oxidase_assembly,7,7,0.3333333333333333,1,7,2.0,0.11904761904761904,False
GO_0016282_C_eukaryotic_43S_preinitiation_complex,10,39,0.8666666666666667,1,10,7.8,0.95,False
GO_0000350_P_generation_of_catalytic_spliceosome_for_second_transesterification_step,3,3,1.0,1,3,2.0,1.0,True
GO_0051285_C_cell_cortex_of_cell_tip,3,3,1.0,1,3,2.0,1.0,True
GO_0005665_C_RNA_polymerase_II_core_complex,7,21,1.0,1,7,6.0,1.0,True
GO_0000721_F_R_R_-butanediol_dehydrogenase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0030276_F_clathrin_binding,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0005730_C_nucleolus,83,895,0.263003232441963,4,75,21.566265060240966,0.547647613772806,False
GO_0000447_P_endonucleolytic_cleavage_in_ITS1_to_separate_SSU-rRNA_from_5.8S_rRNA_and_LSU-rRNA_from_tricistronic_rRNA_transcript_SSU-rRNA_5.8S_rRNA_LSU-rRNA_,17,94,0.6911764705882353,1,17,11.058823529411764,0.8635531135531136,False
GO_0008909_F_isochorismate_synthase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0005351_F_carbohydrate_proton_symporter_activity,11,9,0.16363636363636364,3,6,1.6363636363636365,0.1515151515151515,False
GO_0071555_P_cell_wall_organization,101,677,0.13405940594059407,6,75,13.405940594059405,0.5461569490000243,False
GO_0034755_P_iron_ion_transmembrane_transport,8,21,0.75,1,8,5.25,0.8666666666666667,False
GO_0007030_P_Golgi_organization,4,6,1.0,1,4,3.0,1.0,True
GO_0005687_C_U4_snRNP,2,1,1.0,1,2,1.0,0.0,True
GO_0004386_F_helicase_activity,10,9,0.2,3,5,1.8,0.3,False
GO_0000395_P_mRNA_5_-splice_site_recognition,2,1,1.0,1,2,1.0,0.0,True
GO_0007096_P_regulation_of_exit_from_mitosis,5,5,0.5,1,5,2.0,0.3333333333333333,False
GO_0006741_P_NADP_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0045892_P_negative_regulation_of_DNA-templated_transcription,37,52,0.07807807807807808,3,29,2.810810810810811,0.3572072072072073,False
GO_0004663_F_Rab_geranylgeranyltransferase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0008311_F_double-stranded_DNA_3_-5_DNA_exonuclease_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0000812_C_Swr1_complex,5,10,1.0,1,5,4.0,1.0,True
GO_0019243_P_methylglyoxal_catabolic_process_to_D-lactate_via_S-lactoyl-glutathione,5,4,0.4,2,3,1.6,0.6,False
GO_0033214_P_siderophore-dependent_iron_import_into_cell,11,26,0.4727272727272727,1,11,4.7272727272727275,0.892929292929293,False
GO_0000290_P_deadenylation-dependent_decapping_of_nuclear-transcribed_mRNA,5,10,1.0,1,5,4.0,1.0,True
GO_0009253_P_peptidoglycan_catabolic_process,15,13,0.12380952380952381,3,8,1.7333333333333334,0.15555555555555553,False
GO_0015031_P_protein_transport,45,61,0.06161616161616162,8,17,2.7111111111111112,0.5019047619047619,False
GO_0000002_P_mitochondrial_genome_maintenance,14,15,0.16483516483516483,2,10,2.142857142857143,0.24761904761904763,False
GO_0046854_P_phosphatidylinositol_phosphate_biosynthetic_process,7,5,0.23809523809523808,3,3,1.4285714285714286,0.42857142857142855,False
GO_0008999_F_protein-N-terminal-alanine_acetyltransferase_activity,3,3,1.0,1,3,2.0,1.0,True
GO_0060237_P_regulation_of_fungal-type_cell_wall_organization,7,6,0.2857142857142857,2,5,1.7142857142857142,0.3095238095238095,False
GO_0016435_F_rRNA_guanine_methyltransferase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0046872_F_metal_ion_binding,591,1948,0.011173248444176775,13,394,6.592216582064298,0.2860073976990593,False
GO_0048280_P_vesicle_fusion_with_Golgi_apparatus,4,5,0.8333333333333334,1,4,2.5,0.8333333333333333,False
GO_0005198_F_structural_molecule_activity,18,28,0.1830065359477124,4,9,3.111111111111111,0.5425925925925925,False
GO_0140673_P_transcription_elongation-coupled_chromatin_remodeling,2,1,1.0,1,2,1.0,0.0,True
GO_0006356_P_regulation_of_transcription_by_RNA_polymerase_I,4,6,1.0,1,4,3.0,1.0,True
GO_0070682_P_proteasome_regulatory_particle_assembly,6,15,1.0,1,6,5.0,1.0,True
GO_0006865_P_amino_acid_transport,27,88,0.25071225071225073,3,16,6.518518518518518,0.6474176029731585,False
GO_0010133_P_proline_catabolic_process_to_glutamate,6,3,0.2,3,2,1.0,0.0,False
GO_0030159_F_signaling_receptor_complex_adaptor_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0030132_C_clathrin_coat_of_coated_pit,2,1,1.0,1,2,1.0,0.0,True
GO_0002099_P_tRNA_wobble_guanine_modification,2,1,1.0,1,2,1.0,0.0,True
GO_2000220_P_regulation_of_pseudohyphal_growth,2,1,1.0,1,2,1.0,0.0,True
GO_0032264_P_IMP_salvage,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0005802_C_trans-Golgi_network,9,7,0.19444444444444445,2,5,1.5555555555555556,0.0,False
GO_0009318_C_exodeoxyribonuclease_VII_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0034625_P_fatty_acid_elongation_monounsaturated_fatty_acid,2,1,1.0,1,2,1.0,0.0,True
GO_0036180_P_filamentous_growth_of_a_population_of_unicellular_organisms_in_response_to_biotic_stimulus,205,606,0.02898134863701578,3,200,5.912195121951219,0.3190670465423461,False
GO_1990077_C_primosome_complex,7,16,0.7619047619047619,1,7,4.571428571428571,0.8666666666666668,False
GO_0015450_F_protein-transporting_ATPase_activity,6,5,0.3333333333333333,2,4,1.6666666666666667,0.3888888888888889,False
GO_0004329_F_formate-tetrahydrofolate_ligase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0001897_P_symbiont-mediated_cytolysis_of_host_cell,2,1,1.0,1,2,1.0,0.0,True
GO_0000462_P_maturation_of_SSU-rRNA_from_tricistronic_rRNA_transcript_SSU-rRNA_5.8S_rRNA_LSU-rRNA_,18,57,0.37254901960784315,1,18,6.333333333333333,0.7451499118165785,False
GO_0008962_F_phosphatidylglycerophosphatase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0051117_F_ATPase_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0005628_C_prospore_membrane,3,3,1.0,1,3,2.0,1.0,True
GO_0007118_P_budding_cell_apical_bud_growth,5,7,0.7,1,5,2.8,0.7,False
GO_0006887_P_exocytosis,15,81,0.7714285714285715,1,15,10.8,0.8490531690531691,False
GO_0030287_C_cell_wall-bounded_periplasmic_space,3,3,1.0,1,3,2.0,1.0,True
GO_1901505_F_carbohydrate_derivative_transmembrane_transporter_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0000470_P_maturation_of_LSU-rRNA,6,11,0.7333333333333333,1,6,3.6666666666666665,0.7666666666666666,False
GO_0043291_C_RAVE_complex,2,1,1.0,1,2,1.0,0.0,True
GO_0031072_F_heat_shock_protein_binding,9,14,0.3888888888888889,2,7,3.111111111111111,0.6592592592592593,False
GO_0046512_P_sphingosine_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0001678_P_intracellular_glucose_homeostasis,4,6,1.0,1,4,3.0,1.0,True
GO_0015916_P_fatty-acyl-CoA_transport,2,1,1.0,1,2,1.0,0.0,True
GO_0031578_P_mitotic_spindle_orientation_checkpoint_signaling,5,6,0.6,1,5,2.4,0.8666666666666666,False
GO_0090563_F_protein-phosphocysteine-sugar_phosphotransferase_activity,8,19,0.6785714285714286,1,8,4.75,0.8678571428571429,False
GO_0009306_P_protein_secretion,23,36,0.1422924901185771,5,10,3.130434782608696,0.44968944099378877,False
GO_0002183_P_cytoplasmic_translational_initiation,7,14,0.6666666666666666,1,7,4.0,0.7333333333333333,False
GO_0004322_F_ferroxidase_activity,7,8,0.38095238095238093,2,5,2.2857142857142856,0.5,False
GO_0035673_F_oligopeptide_transmembrane_transporter_activity,6,5,0.3333333333333333,1,6,1.6666666666666667,0.0,False
GO_0071162_C_CMG_complex,10,45,1.0,1,10,9.0,1.0,True
GO_1900742_P_negative_regulation_of_filamentous_growth_of_a_population_of_unicellular_organisms_in_response_to_pH,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_1904931_F_MCM_complex_binding,2,1,1.0,1,2,1.0,0.0,True
GO_0071444_P_cellular_response_to_pheromone,7,7,0.3333333333333333,2,4,2.0,0.761904761904762,False
GO_0097171_P_ADP-L-glycero-beta-D-manno-heptose_biosynthetic_process,2,1,1.0,1,2,1.0,0.0,True
GO_0010972_P_negative_regulation_of_G2_M_transition_of_mitotic_cell_cycle,4,3,0.5,1,4,1.5,0.0,False
GO_0009636_P_response_to_toxic_substance,9,6,0.16666666666666666,4,3,1.3333333333333333,0.3333333333333333,False
GO_0009408_P_response_to_heat,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0006366_P_transcription_by_RNA_polymerase_II,5,10,1.0,1,5,4.0,1.0,True
GO_0000221_C_vacuolar_proton-transporting_V-type_ATPase_V1_domain,8,28,1.0,1,8,7.0,1.0,True
GO_0015910_P_long-chain_fatty_acid_import_into_peroxisome,2,1,1.0,1,2,1.0,0.0,True
GO_1902953_P_positive_regulation_of_ER_to_Golgi_vesicle-mediated_transport,4,6,1.0,1,4,3.0,1.0,True
GO_0051455_P_spindle_attachment_to_meiosis_I_kinetochore,2,1,1.0,1,2,1.0,0.0,True
GO_0031505_P_fungal-type_cell_wall_organization,103,315,0.05996573386636208,2,100,6.116504854368932,0.3887598634628903,False
GO_0031561_C_cellular_bud_tip_polarisome,2,1,1.0,1,2,1.0,0.0,True
GO_0031105_C_septin_complex,7,21,1.0,1,7,6.0,1.0,True
GO_0051879_F_Hsp90_protein_binding,3,3,1.0,1,3,2.0,1.0,True
GO_0015846_P_polyamine_transport,2,1,1.0,1,2,1.0,0.0,True
GO_0006513_P_protein_monoubiquitination,4,3,0.5,1,4,1.5,0.0,False
GO_0051754_P_meiotic_sister_chromatid_cohesion_centromeric,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
GO_0042952_P_beta-ketoadipate_pathway,4,4,0.6666666666666666,1,4,2.0,0.5833333333333333,False
GO_0031071_F_cysteine_desulfurase_activity,2,1,1.0,1,2,1.0,0.0,True
GO_0044011_P_single-species_biofilm_formation_on_inanimate_substrate,102,457,0.08872063676955931,3,94,8.96078431372549,0.5434633070293086,False
GO_0008137_F_NADH_dehydrogenase_ubiquinone_activity,21,82,0.3904761904761905,3,16,7.809523809523809,0.7508412222697937,False
GO_0070783_P_growth_of_unicellular_organism_as_a_thread_of_attached_cells,7,4,0.19047619047619047,3,3,1.1428571428571428,0.0,False
GO_0032263_P_GMP_salvage,3,2,0.6666666666666666,1,3,1.3333333333333333,0.0,False
